,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 70/96, 71/00, 99/01 in 17/03), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja pripraviti letno poročilo.

Na osnovi oddanih letnih poročil smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz industrijskih obratov, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu, obratu s katerim upravlja zavezanec in o letnih količinah izpuščenih snovi v zrak iz posameznega obrata. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
0,,Podatki o zavezancu,,,,,Podatki,o obratu,,Podatki o emisijah v zrak,
1,Leto poročanja,Naziv zavezanca,Naslov zavezanca,Poštna številka,Ime pošte,Naselje obrata,Ulica obrata,Hišna št.obrata,Občina obrata,Onesnažilo,Letna količina [Kg]
1774,2003,"REMF d.o.o., Proizvodno in trgovsko podjetje",DOBJA VAS 204,2390,RAVNE NA KOROŠKEM,DOBJA VAS,DOBJA VAS,204,RAVNE NA KOROŠKEM,"organske spojine, izražene kot skupni organski ogljik (TOC)",1589
1775,2003,"REMF d.o.o., Proizvodno in trgovsko podjetje",DOBJA VAS 204,2390,RAVNE NA KOROŠKEM,DOBJA VAS,DOBJA VAS,204,RAVNE NA KOROŠKEM,skupni prah,175
1776,2003,"REVOZ, d.d.",BELOKRANJSKA CESTA 4,8000,NOVO MESTO,NOVO MESTO,BELOKRANJSKA CESTA,4,NOVO MESTO,"dušikovi oksidi (NO in NO2), izraženi kot NO2",4822
1777,2003,"REVOZ, d.d.",BELOKRANJSKA CESTA 4,8000,NOVO MESTO,NOVO MESTO,BELOKRANJSKA CESTA,4,NOVO MESTO,"fluor in njegove spojine, izražene kot HF",3
1778,2003,"REVOZ, d.d.",BELOKRANJSKA CESTA 4,8000,NOVO MESTO,NOVO MESTO,BELOKRANJSKA CESTA,4,NOVO MESTO,"kadmij in njegove spojine, izražene kot Cd",0
1779,2003,"REVOZ, d.d.",BELOKRANJSKA CESTA 4,8000,NOVO MESTO,NOVO MESTO,BELOKRANJSKA CESTA,4,NOVO MESTO,"nikelj in njegove spojine, izražene kot Ni",0
1780,2003,"REVOZ, d.d.",BELOKRANJSKA CESTA 4,8000,NOVO MESTO,NOVO MESTO,BELOKRANJSKA CESTA,4,NOVO MESTO,ogljikov monoksid (CO),5246
1781,2003,"REVOZ, d.d.",BELOKRANJSKA CESTA 4,8000,NOVO MESTO,NOVO MESTO,BELOKRANJSKA CESTA,4,NOVO MESTO,"organske spojine, izražene kot skupni organski ogljik (TOC)",2645
1782,2003,"REVOZ, d.d.",BELOKRANJSKA CESTA 4,8000,NOVO MESTO,NOVO MESTO,BELOKRANJSKA CESTA,4,NOVO MESTO,skupni prah,4518.1
1783,2003,"REVOZ, d.d.",BELOKRANJSKA CESTA 4,8000,NOVO MESTO,NOVO MESTO,BELOKRANJSKA CESTA,4,NOVO MESTO,"svinec in njegove spojine, izražene kot Pb",2
1784,2003,"REVOZ, d.d.",BELOKRANJSKA CESTA 4,8000,NOVO MESTO,NOVO MESTO,BELOKRANJSKA CESTA,4,NOVO MESTO,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0
1785,2003,ROGAŠKA DEKOR d.o.o.,KOZJE 194,3260,KOZJE,KOZJE,KOZJE,194,KOZJE,"fluor in njegove spojine, izražene kot HF",1.86
1786,2003,ROGAŠKA LES d.o.o.,MESTINJE 6,3241,PODPLAT,MESTINJE,MESTINJE,6,ŠMARJE PRI JELŠAH,"dušikovi oksidi (NO in NO2), izraženi kot NO2",15191.5
1787,2003,ROGAŠKA LES d.o.o.,MESTINJE 6,3241,PODPLAT,MESTINJE,MESTINJE,6,ŠMARJE PRI JELŠAH,lesni prah v respirabilni obliki,68.4
1788,2003,ROGAŠKA LES d.o.o.,MESTINJE 6,3241,PODPLAT,MESTINJE,MESTINJE,6,ŠMARJE PRI JELŠAH,ogljikov monoksid (CO),236859
1789,2003,ROGAŠKA LES d.o.o.,MESTINJE 6,3241,PODPLAT,MESTINJE,MESTINJE,6,ŠMARJE PRI JELŠAH,"organske spojine, izražene kot skupni organski ogljik (TOC)",3752.1
1790,2003,ROGAŠKA LES d.o.o.,MESTINJE 6,3241,PODPLAT,MESTINJE,MESTINJE,6,ŠMARJE PRI JELŠAH,skupni prah,3208.2250000000004
1791,2003,ROGAŠKA LES d.o.o.,MESTINJE 6,3241,PODPLAT,MESTINJE,MESTINJE,6,ŠMARJE PRI JELŠAH,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",1497.7
1792,2003,ROTO LOŽ D.D.,CESTA 19. OKTOBRA 57,1386,STARI TRG PRI LOŽU,LOŽ,CESTA 19. OKTOBRA,57,LOŠKA DOLINA,skupni prah,4.4
1793,2003,ROTO LOŽ D.D.,CESTA 19. OKTOBRA 57,1386,STARI TRG PRI LOŽU,LOŽ,CESTA 19. OKTOBRA,57,LOŠKA DOLINA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",2
1794,2003,"ROTOMATIKA, D.O.O., SPODNJA IDRIJA",SPODNJA KANOMLJA 23,5281,SPODNJA IDRIJA,JESENICE,CESTA ŽELEZARJEV,8,JESENICE,alkani (razen metana),89.22
1795,2003,"ROTOMATIKA, D.O.O., SPODNJA IDRIJA",SPODNJA KANOMLJA 23,5281,SPODNJA IDRIJA,JESENICE,CESTA ŽELEZARJEV,8,JESENICE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",23.21
1796,2003,"ROTOMATIKA, D.O.O., SPODNJA IDRIJA",SPODNJA KANOMLJA 23,5281,SPODNJA IDRIJA,JESENICE,CESTA ŽELEZARJEV,8,JESENICE,ogljikov monoksid (CO),150.81
1797,2003,"ROTOMATIKA, D.O.O., SPODNJA IDRIJA",SPODNJA KANOMLJA 23,5281,SPODNJA IDRIJA,JESENICE,CESTA ŽELEZARJEV,8,JESENICE,skupni prah,3.15
1798,2003,"ROTOMATIKA, D.O.O., SPODNJA IDRIJA",SPODNJA KANOMLJA 23,5281,SPODNJA IDRIJA,JESENICE,CESTA ŽELEZARJEV,8,JESENICE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",11.6
1799,2003,RUJZ DESIGN,LETALIŠKA CESTA 32,1000,LJUBLJANA,LJUBLJANA,LETALIŠKA CESTA,32,LJUBLJANA,skupni prah,19
1800,2003,SADEKO d.o.o.,GRAČNICA 4,3272,RIMSKE TOPLICE,GRAČNICA,GRAČNICA,4,LAŠKO,lesni prah v respirabilni obliki,7.7
1801,2003,SADEKO d.o.o.,GRAČNICA 4,3272,RIMSKE TOPLICE,GRAČNICA,GRAČNICA,4,LAŠKO,skupni prah,192.7
1802,2003,SADEKO d.o.o.,GRAČNICA 4,3272,RIMSKE TOPLICE,GRAČNICA,GRAČNICA,4,LAŠKO,"dušikovi oksidi (NO in NO2), izraženi kot NO2",10408
1803,2003,SADEKO d.o.o.,GRAČNICA 4,3272,RIMSKE TOPLICE,GRAČNICA,GRAČNICA,4,LAŠKO,lesni prah v respirabilni obliki,146.628
1804,2003,SADEKO d.o.o.,GRAČNICA 4,3272,RIMSKE TOPLICE,GRAČNICA,GRAČNICA,4,LAŠKO,ogljikov monoksid (CO),65432
1805,2003,SADEKO d.o.o.,GRAČNICA 4,3272,RIMSKE TOPLICE,GRAČNICA,GRAČNICA,4,LAŠKO,"organske spojine, izražene kot skupni organski ogljik (TOC)",16442.2
1806,2003,SADEKO d.o.o.,GRAČNICA 4,3272,RIMSKE TOPLICE,GRAČNICA,GRAČNICA,4,LAŠKO,skupni prah,2938.95
1807,2003,"SALONIT ANHOVO, GRADBENI MATERIALI, D.D.",VOJKOVA ULICA 1,5210,ANHOVO,ANHOVO,VOJKOVA ULICA,1,KANAL,amonijak (NH3),13800
1808,2003,"SALONIT ANHOVO, GRADBENI MATERIALI, D.D.",VOJKOVA ULICA 1,5210,ANHOVO,ANHOVO,VOJKOVA ULICA,1,KANAL,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",1424
1809,2003,"SALONIT ANHOVO, GRADBENI MATERIALI, D.D.",VOJKOVA ULICA 1,5210,ANHOVO,ANHOVO,VOJKOVA ULICA,1,KANAL,benzen,64.8
1810,2003,"SALONIT ANHOVO, GRADBENI MATERIALI, D.D.",VOJKOVA ULICA 1,5210,ANHOVO,ANHOVO,VOJKOVA ULICA,1,KANAL,benzo(a)piren,0.1
1811,2003,"SALONIT ANHOVO, GRADBENI MATERIALI, D.D.",VOJKOVA ULICA 1,5210,ANHOVO,ANHOVO,VOJKOVA ULICA,1,KANAL,cink in njegove spojine (Zn),809
1812,2003,"SALONIT ANHOVO, GRADBENI MATERIALI, D.D.",VOJKOVA ULICA 1,5210,ANHOVO,ANHOVO,VOJKOVA ULICA,1,KANAL,"dušikovi oksidi (NO in NO2), izraženi kot NO2",658848
1813,2003,"SALONIT ANHOVO, GRADBENI MATERIALI, D.D.",VOJKOVA ULICA 1,5210,ANHOVO,ANHOVO,VOJKOVA ULICA,1,KANAL,ogljikov monoksid (CO),829852
1814,2003,"SALONIT ANHOVO, GRADBENI MATERIALI, D.D.",VOJKOVA ULICA 1,5210,ANHOVO,ANHOVO,VOJKOVA ULICA,1,KANAL,"organske spojine, izražene kot skupni organski ogljik (TOC)",47680
1815,2003,"SALONIT ANHOVO, GRADBENI MATERIALI, D.D.",VOJKOVA ULICA 1,5210,ANHOVO,ANHOVO,VOJKOVA ULICA,1,KANAL,policiklični aromatski ogljikovodiki,0.2
1816,2003,"SALONIT ANHOVO, GRADBENI MATERIALI, D.D.",VOJKOVA ULICA 1,5210,ANHOVO,ANHOVO,VOJKOVA ULICA,1,KANAL,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),0.27
1817,2003,"SALONIT ANHOVO, GRADBENI MATERIALI, D.D.",VOJKOVA ULICA 1,5210,ANHOVO,ANHOVO,VOJKOVA ULICA,1,KANAL,skupni prah,40960.23
1818,2003,"SALONIT ANHOVO, GRADBENI MATERIALI, D.D.",VOJKOVA ULICA 1,5210,ANHOVO,ANHOVO,VOJKOVA ULICA,1,KANAL,"živo srebro in njegove spojine, izražene kot Hg",2
1819,2003,"SALONIT ANHOVO, GRADBENI MATERIALI, D.D.",VOJKOVA ULICA 1,5210,ANHOVO,ANHOVO,VOJKOVA ULICA,1,KANAL,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",1969
1820,2003,SAROK D.O.O.,PRVOMAJSKA ULICA 39,5000,NOVA GORICA,NOVA GORICA,PRVOMAJSKA ULICA,39,NOVA GORICA,4-metil-2-pentanon (C6H12O),53.1
1821,2003,SAROK D.O.O.,PRVOMAJSKA ULICA 39,5000,NOVA GORICA,NOVA GORICA,PRVOMAJSKA ULICA,39,NOVA GORICA,aceton (C3H8O),64.1
1822,2003,SAROK D.O.O.,PRVOMAJSKA ULICA 39,5000,NOVA GORICA,NOVA GORICA,PRVOMAJSKA ULICA,39,NOVA GORICA,alkilalkoholi,50.1
1823,2003,SAROK D.O.O.,PRVOMAJSKA ULICA 39,5000,NOVA GORICA,NOVA GORICA,PRVOMAJSKA ULICA,39,NOVA GORICA,butilacetat (C6H12O2),71.6
1824,2003,SAROK D.O.O.,PRVOMAJSKA ULICA 39,5000,NOVA GORICA,NOVA GORICA,PRVOMAJSKA ULICA,39,NOVA GORICA,etilacetat (C4H8O2),78.9
1825,2003,SAROK D.O.O.,PRVOMAJSKA ULICA 39,5000,NOVA GORICA,NOVA GORICA,PRVOMAJSKA ULICA,39,NOVA GORICA,etilbenzen (C8H10),11.9
1826,2003,SAROK D.O.O.,PRVOMAJSKA ULICA 39,5000,NOVA GORICA,NOVA GORICA,PRVOMAJSKA ULICA,39,NOVA GORICA,"hlapne organske spojine, razen metana",88.1
1827,2003,SAROK D.O.O.,PRVOMAJSKA ULICA 39,5000,NOVA GORICA,NOVA GORICA,PRVOMAJSKA ULICA,39,NOVA GORICA,ksilen (C8H10),44.7
1828,2003,SAROK D.O.O.,PRVOMAJSKA ULICA 39,5000,NOVA GORICA,NOVA GORICA,PRVOMAJSKA ULICA,39,NOVA GORICA,toluen (C7H9),221.9
1829,2003,SAROK D.O.O.,PRVOMAJSKA ULICA 39,5000,NOVA GORICA,NOVA GORICA,PRVOMAJSKA ULICA,39,NOVA GORICA,trimetilbenzen (C9H12),19.4
1830,2003,SATURNUS EMBALAŽA D.D.,AGROKOMBINATSKA CESTA 61,1000,LJUBLJANA,LJUBLJANA,AGROKOMBINATSKA CESTA,61,LJUBLJANA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",5283.4
1831,2003,SATURNUS EMBALAŽA D.D.,AGROKOMBINATSKA CESTA 61,1000,LJUBLJANA,LJUBLJANA,AGROKOMBINATSKA CESTA,61,LJUBLJANA,ogljikov monoksid (CO),56220
1832,2003,SATURNUS EMBALAŽA D.D.,AGROKOMBINATSKA CESTA 61,1000,LJUBLJANA,LJUBLJANA,AGROKOMBINATSKA CESTA,61,LJUBLJANA,skupni prah,4322
1833,2003,SAUBERMACHER & KOMUNALA D.O.O.,KOPALIŠKA ULICA 2,9000,MURSKA SOBOTA,MURSKA SOBOTA,KOPALIŠKA ULICA,2,MURSKA SOBOTA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",3600
1834,2003,SAUBERMACHER & KOMUNALA D.O.O.,KOPALIŠKA ULICA 2,9000,MURSKA SOBOTA,MURSKA SOBOTA,KOPALIŠKA ULICA,2,MURSKA SOBOTA,metan (CH4),1059000
1835,2003,SAUBERMACHER & KOMUNALA D.O.O.,KOPALIŠKA ULICA 2,9000,MURSKA SOBOTA,MURSKA SOBOTA,KOPALIŠKA ULICA,2,MURSKA SOBOTA,ogljikov dioksid (CO2),3111250
1836,2003,SAUBERMACHER & KOMUNALA D.O.O.,KOPALIŠKA ULICA 2,9000,MURSKA SOBOTA,MURSKA SOBOTA,KOPALIŠKA ULICA,2,MURSKA SOBOTA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",710
1837,2003,"SAVA TIRES, DRUŽBA ZA PROIZVODNJO PNEVMATIK D.O.O.",ŠKOFJELOŠKA CESTA 6,4000,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,alkani (razen metana),77
1838,2003,"SAVA TIRES, DRUŽBA ZA PROIZVODNJO PNEVMATIK D.O.O.",ŠKOFJELOŠKA CESTA 6,4000,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,alkilalkoholi,4714
1839,2003,"SAVA TIRES, DRUŽBA ZA PROIZVODNJO PNEVMATIK D.O.O.",ŠKOFJELOŠKA CESTA 6,4000,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",52580
1840,2003,"SAVA TIRES, DRUŽBA ZA PROIZVODNJO PNEVMATIK D.O.O.",ŠKOFJELOŠKA CESTA 6,4000,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,ogljikov monoksid (CO),3950
1841,2003,"SAVA TIRES, DRUŽBA ZA PROIZVODNJO PNEVMATIK D.O.O.",ŠKOFJELOŠKA CESTA 6,4000,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,"organske spojine, izražene kot skupni organski ogljik (TOC)",26494
1842,2003,"SAVA TIRES, DRUŽBA ZA PROIZVODNJO PNEVMATIK D.O.O.",ŠKOFJELOŠKA CESTA 6,4000,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,policiklični aromatski ogljikovodiki,0.34
1843,2003,"SAVA TIRES, DRUŽBA ZA PROIZVODNJO PNEVMATIK D.O.O.",ŠKOFJELOŠKA CESTA 6,4000,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,skupni prah,8661.4
1844,2003,"SAVA TIRES, DRUŽBA ZA PROIZVODNJO PNEVMATIK D.O.O.",ŠKOFJELOŠKA CESTA 6,4000,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0
1845,2003,"SAVA-SCHAFER, DRUŽBA ZA PROIZVODNJO IN PRODAJO GUMIRANIH VALJEV, D.O.O.",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,metilklorid (CH2Cl),216.3
1846,2003,"SAVA-SCHAFER, DRUŽBA ZA PROIZVODNJO IN PRODAJO GUMIRANIH VALJEV, D.O.O.",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,"toluilen -2,4 diizocianat (C9H6N2O2)",17.7
1847,2003,"SAVA-SCHAFER, DRUŽBA ZA PROIZVODNJO IN PRODAJO GUMIRANIH VALJEV, D.O.O.",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,"silicijev dioksid, v obliki kristalinskega prahu, SiO2",11.09
1848,2003,"SAVA-SCHAFER, DRUŽBA ZA PROIZVODNJO IN PRODAJO GUMIRANIH VALJEV, D.O.O.",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,skupni prah,2873
1849,2003,"SAVATECH D.O.O., DRUŽBA ZA PROIZVODNJO IN TRŽENJE GUMENOTEHNIČNIH PROIZVODOV IN PNEVMATIKE",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",2494.6
1850,2003,"SAVATECH D.O.O., DRUŽBA ZA PROIZVODNJO IN TRŽENJE GUMENOTEHNIČNIH PROIZVODOV IN PNEVMATIKE",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",2097.05
1851,2003,"SAVATECH D.O.O., DRUŽBA ZA PROIZVODNJO IN TRŽENJE GUMENOTEHNIČNIH PROIZVODOV IN PNEVMATIKE",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,ogljikov monoksid (CO),5532.7
1852,2003,"SAVATECH D.O.O., DRUŽBA ZA PROIZVODNJO IN TRŽENJE GUMENOTEHNIČNIH PROIZVODOV IN PNEVMATIKE",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,"organske spojine, izražene kot skupni organski ogljik (TOC)",5722.34
1853,2003,"SAVATECH D.O.O., DRUŽBA ZA PROIZVODNJO IN TRŽENJE GUMENOTEHNIČNIH PROIZVODOV IN PNEVMATIKE",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,skupni prah,28.97
1854,2003,"SCHIEDEL DIMNIŠKI SISTEMI D.O.O., PREBOLD","LATKOVA VAS 82, PREBOLD",3312,PREBOLD,LATKOVA VAS,LATKOVA VAS,82,PREBOLD,"1-klor-2,3-epoksipropan (epiklorhidrin)",0.02
1855,2003,"SCHIEDEL DIMNIŠKI SISTEMI D.O.O., PREBOLD","LATKOVA VAS 82, PREBOLD",3312,PREBOLD,LATKOVA VAS,LATKOVA VAS,82,PREBOLD,"hlapne organske spojine, razen metana",22
1856,2003,"SCHIEDEL DIMNIŠKI SISTEMI D.O.O., PREBOLD","LATKOVA VAS 82, PREBOLD",3312,PREBOLD,LATKOVA VAS,LATKOVA VAS,82,PREBOLD,skupni prah,0.1
1857,2003,SCT INDUSTRIJA APNA KRESNICE D.D.,KRESNICE 14,1281,KRESNICE,KRESNICE,KRESNICE,14,LITIJA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",318.52
1858,2003,SCT INDUSTRIJA APNA KRESNICE D.D.,KRESNICE 14,1281,KRESNICE,KRESNICE,KRESNICE,14,LITIJA,ogljikov monoksid (CO),21538.56
1859,2003,SCT INDUSTRIJA APNA KRESNICE D.D.,KRESNICE 14,1281,KRESNICE,KRESNICE,KRESNICE,14,LITIJA,skupni prah,6916.69
1860,2003,SCT INDUSTRIJA APNA KRESNICE D.D.,KRESNICE 14,1281,KRESNICE,KRESNICE,KRESNICE,14,LITIJA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",273.02
1861,2003,SERPA d.o.o.,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,RAVNE NA KOROŠKEM,"dušikovi oksidi (NO in NO2), izraženi kot NO2",6.8
1862,2003,SERPA d.o.o.,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,RAVNE NA KOROŠKEM,ogljikov monoksid (CO),41.3
1863,2003,SERPA d.o.o.,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,RAVNE NA KOROŠKEM,skupni prah,27.5
1864,2003,SEŠEK JANKO S.P.,ŠENTPAVEL PRI DOMŽALAH 16,1230,DOMŽALE,ŠENTPAVEL PRI DOMŽALAH,ŠENTPAVEL PRI DOMŽALAH,16,DOMŽALE,"organske spojine, izražene kot skupni organski ogljik (TOC)",375.8
1865,2003,SEŠEK JANKO S.P.,ŠENTPAVEL PRI DOMŽALAH 16,1230,DOMŽALE,ŠENTPAVEL PRI DOMŽALAH,ŠENTPAVEL PRI DOMŽALAH,16,DOMŽALE,skupni prah,18.9
1866,2003,SILKEM d.o.o.,TOVARNIŠKA CESTA 10,2325,KIDRIČEVO,KIDRIČEVO,TOVARNIŠKA CESTA,10,KIDRIČEVO,"dušikovi oksidi (NO in NO2), izraženi kot NO2",43468
1867,2003,SILKEM d.o.o.,TOVARNIŠKA CESTA 10,2325,KIDRIČEVO,KIDRIČEVO,TOVARNIŠKA CESTA,10,KIDRIČEVO,ogljikov monoksid (CO),7670
1868,2003,SILKEM d.o.o.,TOVARNIŠKA CESTA 10,2325,KIDRIČEVO,KIDRIČEVO,TOVARNIŠKA CESTA,10,KIDRIČEVO,skupni prah,5997.6
1869,2003,SILKEM d.o.o.,TOVARNIŠKA CESTA 10,2325,KIDRIČEVO,KIDRIČEVO,TOVARNIŠKA CESTA,10,KIDRIČEVO,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",855
1870,2003,SINTER LJUBLJANA D.O.O.,CESTA V MESTNI LOG 75,1000,LJUBLJANA,LJUBLJANA,CESTA V MESTNI LOG,75,LJUBLJANA,skupni prah,37.56
1871,2003,"SIP STROJNA INDUSTRIJA, d.d.",JUHARTOVA ULICA 2,3311,ŠEMPETER V SAVINJSKI DOLINI,ŠEMPETER V SAVINJ. DOLINI,JUHARTOVA ULICA,2,ŽALEC,"hlapne organske spojine, razen metana",24886
1872,2003,"SIP STROJNA INDUSTRIJA, d.d.",JUHARTOVA ULICA 2,3311,ŠEMPETER V SAVINJSKI DOLINI,ŠEMPETER V SAVINJ. DOLINI,JUHARTOVA ULICA,2,ŽALEC,skupni prah,581
1873,2003,SISTEMSKA TEHNIKA,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,RAVNE NA KOROŠKEM,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",66
1874,2003,SISTEMSKA TEHNIKA,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,RAVNE NA KOROŠKEM,skupni prah,762
1875,2003,SISTEMSKA TEHNIKA,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,RAVNE NA KOROŠKEM,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",72
1876,2003,SITECO D.O.O.,TRŽAŠKA CESTA 23,2000,MARIBOR,MARIBOR,TRŽAŠKA CESTA,23,MARIBOR,aceton (C3H8O),4569.26
1877,2003,SITECO D.O.O.,TRŽAŠKA CESTA 23,2000,MARIBOR,MARIBOR,TRŽAŠKA CESTA,23,MARIBOR,alkani (razen metana),1467.07
1878,2003,SITECO D.O.O.,TRŽAŠKA CESTA 23,2000,MARIBOR,MARIBOR,TRŽAŠKA CESTA,23,MARIBOR,butilacetat (C6H12O2),53.89
1879,2003,SITECO D.O.O.,TRŽAŠKA CESTA 23,2000,MARIBOR,MARIBOR,TRŽAŠKA CESTA,23,MARIBOR,etilacetat (C4H8O2),14943.81
1880,2003,SITECO D.O.O.,TRŽAŠKA CESTA 23,2000,MARIBOR,MARIBOR,TRŽAŠKA CESTA,23,MARIBOR,etilbenzen (C8H10),1379.29
1881,2003,SITECO D.O.O.,TRŽAŠKA CESTA 23,2000,MARIBOR,MARIBOR,TRŽAŠKA CESTA,23,MARIBOR,ksilen (C8H10),11462.96
1882,2003,SITECO D.O.O.,TRŽAŠKA CESTA 23,2000,MARIBOR,MARIBOR,TRŽAŠKA CESTA,23,MARIBOR,skupni prah,146.35
1883,2003,SNAGA JAVNO PODJETJE D.O.O.,POVŠETOVA ULICA 6,1000,LJUBLJANA,LJUBLJANA,,,LJUBLJANA,metan (CH4),4826000
1884,2003,SNAGA JAVNO PODJETJE D.O.O.,POVŠETOVA ULICA 6,1000,LJUBLJANA,LJUBLJANA,CESTA DVEH CESARJEV,,LJUBLJANA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",40463
1885,2003,SNAGA JAVNO PODJETJE D.O.O.,POVŠETOVA ULICA 6,1000,LJUBLJANA,LJUBLJANA,CESTA DVEH CESARJEV,,LJUBLJANA,formaldehid (CH2O),78953
1886,2003,SNAGA JAVNO PODJETJE D.O.O.,POVŠETOVA ULICA 6,1000,LJUBLJANA,LJUBLJANA,CESTA DVEH CESARJEV,,LJUBLJANA,ogljikov dioksid (CO2),14551922
1887,2003,SNAGA JAVNO PODJETJE D.O.O.,POVŠETOVA ULICA 6,1000,LJUBLJANA,LJUBLJANA,CESTA DVEH CESARJEV,,LJUBLJANA,ogljikov monoksid (CO),61346
1888,2003,SNAGA JAVNO PODJETJE D.O.O.,POVŠETOVA ULICA 6,1000,LJUBLJANA,LJUBLJANA,CESTA DVEH CESARJEV,,LJUBLJANA,"organske spojine, izražene kot skupni organski ogljik (TOC)",35495
1889,2003,SNAGA JAVNO PODJETJE D.O.O.,POVŠETOVA ULICA 6,1000,LJUBLJANA,LJUBLJANA,CESTA DVEH CESARJEV,,LJUBLJANA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0
1890,2003,SOLKANSKA INDUSTRIJA APNA d.d.,CESTA IX. KORPUSA 106,5250,SOLKAN,SOLKAN,CESTA IX. KORPUSA,106,NOVA GORICA,"selen in njegove spojine, izražene kot Se",534
1891,2003,SOLKANSKA INDUSTRIJA APNA d.d.,CESTA IX. KORPUSA 106,5250,SOLKAN,SOLKAN,CESTA IX. KORPUSA,106,NOVA GORICA,skupni prah,5089.86
